prime,A,x0,trials
294862391,284550372,174464586,3080
294862391,47994373,90113438,9974
294862391,96645590,288753035,3716
294862391,127892238,240603073,2747
294862391,259683976,8617456,2734
299130131,95059220,201678650,4290
299130131,26967787,236982835,1622
299130131,232174377,33152377,273
299130131,291488703,262903622,5003
299130131,14860724,102314895,3137
302615539,293958487,66160535,6783
302615539,89675708,54276680,5326
302615539,245681279,260657831,58
302615539,237574807,174038110,3629
302615539,191567443,176576504,564
