prime,A,x0,trials
432386627,213508543,219917233,23928
432386627,283917066,85904394,1100
432386627,212493509,313426728,18271
432386627,330730666,20276116,3572
432386627,6447993,338254263,8514
437646877,89323040,344794587,320
437646877,200136865,91731549,810
437646877,358005042,264750148,1407
437646877,327527273,184912188,838
437646877,255914524,202986545,1163
453358739,339037169,431496150,2621
453358739,240647993,10633245,3080
453358739,352012096,452365588,5695
453358739,389179263,145796214,3442
453358739,215624697,363156228,6594
