prime,A,x0,trials
217450237,68312764,10442689,2445
217450237,133591055,176239087,1942
217450237,84663838,180468981,1017
217450237,92542182,104974973,8529
217450237,137132581,77362499,1432
223510751,53254609,145044794,722
223510751,216246061,21255871,3916
223510751,139468430,145147037,1229
223510751,163042532,158508960,10825
223510751,121690537,133117172,1891
227902361,154948104,106020434,643
227902361,135836908,45020752,2219
227902361,85229135,36065293,1401
227902361,15441776,48740004,10800
227902361,127468671,218214416,1213
