prime,A,x0,trials
689296789,52801814,138012646,241
689296789,199537573,235858451,1283
689296789,457993459,102282275,1427
689296789,555007170,64405310,9586
689296789,51235839,99968821,3760
724291297,189351912,450590945,874
724291297,401849909,623427605,79
724291297,229487031,64287024,6740
724291297,186175815,620503627,3381
724291297,470565270,583706124,7477
732790319,646482565,219424046,973
732790319,291463529,362747087,3217
732790319,150862967,634781729,1983
732790319,436182780,217411806,9151
732790319,308739951,398284228,3360
