prime,A,x0,trials
268978639,90270887,108173272,1656
268978639,53992306,49419079,12565
268978639,86100387,111304882,1798
268978639,243954025,138071455,3650
268978639,94697517,178345456,660
271416503,3677293,10872564,1533
271416503,125762433,13922179,6752
271416503,195090564,56674293,81
271416503,210402688,133567280,19895
271416503,168620839,71344302,15108
276817907,78609922,258747588,3
276817907,243343472,112786371,4684
276817907,209059696,55626314,193
276817907,206711780,6471764,3965
276817907,268371268,190221235,84
