prime,A,x0,trials
102224677,29253777,65912515,3265
102224677,35324315,100143284,1211
102224677,45958550,5422845,568
102224677,96068986,94751829,430
102224677,38012565,49739855,7654
103489801,40831617,99545996,32
103489801,37399120,5891606,802
103489801,81241365,53157930,1265
103489801,25751151,98756146,14980
103489801,40880197,73712739,485
105804737,58783438,56427678,816
105804737,75541727,4449744,168
105804737,97121862,60865570,5484
105804737,4311622,40918960,17941
105804737,96660634,87457927,2529
