prime,A,x0,trials
854884813,259219552,777219709,7734
854884813,333194822,322882696,6035
854884813,292372813,269387693,8693
854884813,400777025,509049519,3050
854884813,665607792,539063162,1846
887576713,799024192,824149980,1060
887576713,319176838,823749243,1041
887576713,321832129,139123929,11958
887576713,491970118,626059956,3361
887576713,596578029,637704128,2737
891325081,506503225,89584162,5526
891325081,357193388,788583021,8779
891325081,294785277,372984649,30174
891325081,314358387,179556534,2534
891325081,509417841,277216383,657
