prime,A,x0,trials
2689,258,2565,61
2689,2145,1763,15
2689,436,927,35
2689,258,967,9
2689,2168,1239,196
2689,797,515,34
2689,315,1211,3
2689,162,1509,20
2689,2253,2487,105
2689,2086,39,31
2803,48,2425,15
2803,1568,846,46
2803,52,708,17
2803,1809,1334,17
2803,2313,1441,17
2803,1211,1987,4
2803,607,2263,24
2803,36,2476,4
2803,2160,2080,25
2803,820,2558,21
2843,239,752,27
2843,399,1957,4
2843,722,2761,13
2843,2787,1005,15
2843,2719,2560,27
2843,56,148,21
2843,2411,1232,32
2843,2787,983,1
2843,2522,2537,37
2843,1135,2553,15
