prime,A,x0,trials
3163,748,1417,4
3163,708,1076,4
3163,708,2212,5
3163,801,369,47
3163,2250,3017,26
3163,2430,1743,4
3163,1698,2993,31
3163,2024,2193,24
3163,1150,1227,6
3163,2725,2027,13
3319,965,3256,12
3319,1566,2302,12
3319,2000,2983,6
3319,250,1027,45
3319,2608,1399,13
3319,557,337,11
3319,1551,2881,18
3319,1986,2038,12
3319,385,1666,31
3319,2243,593,8
3331,2771,2447,25
3331,615,401,11
3331,3053,1927,12
3331,2112,624,7
3331,2392,224,46
3331,2771,965,7
3331,1660,2175,25
3331,3317,2008,30
3331,2433,1486,29
3331,3297,1762,11
