prime,A,x0,trials
6949,2308,1643,24
6949,4208,5540,9
6949,2969,5888,62
6949,3376,5343,66
6949,4720,1039,2
6949,6744,5886,1
6949,2774,5642,121
6949,3117,1395,2
6949,4197,2189,29
6949,5663,3788,9
7019,5453,6957,14
7019,1243,2746,5
7019,3352,2922,17
7019,5122,6977,40
7019,1720,5553,1
7019,929,618,22
7019,3311,2764,16
7019,5130,6277,15
7019,1269,3912,24
7019,3143,1583,49
7237,3558,1951,17
7237,6514,7101,10
7237,798,2946,25
7237,2191,592,23
7237,1189,2222,3
7237,6762,5033,14
7237,1284,3506,7
7237,6171,707,7
7237,1594,3563,19
7237,5358,6435,11
