prime,A,x0,trials
3701,1885,3283,41
3701,1043,304,65
3701,506,3432,35
3701,2207,1379,64
3701,3405,2607,45
3701,1814,3561,27
3701,2721,2407,30
3701,1741,1894,1
3701,2658,2123,39
3701,3243,2988,17
3769,1363,2220,8
3769,1349,474,5
3769,3003,664,3
3769,373,3497,13
3769,3661,28,33
3769,194,2980,11
3769,1397,427,20
3769,2283,2136,1
3769,3060,3712,5
3769,2370,3242,20
3779,2909,1851,3
3779,1400,3494,9
3779,3011,3461,5
3779,3721,1824,19
3779,2425,2365,3
3779,1356,1239,25
3779,2022,1968,2
3779,122,2094,19
3779,3692,744,4
3779,426,2755,8
