prime,A,x0,trials
9907,938,9849,52
9907,2814,4792,20
9907,912,9649,33
9907,7232,5587,40
9907,754,3300,17
9907,3154,3059,16
9907,5238,7777,24
9907,8873,3835,18
9907,6725,2247,42
9907,4573,7039,10
9931,7804,8743,7
9931,3566,9814,26
9931,884,67,4
9931,7406,2746,6
9931,1681,6266,29
9931,8758,7040,1
9931,1923,3731,2
9931,5467,2950,9
9931,654,4796,1
9931,3300,7671,8
9949,5068,1768,13
9949,8011,2680,7
9949,8484,6766,6
9949,4415,3768,17
9949,6345,4572,6
9949,8284,9373,7
9949,282,8345,24
9949,5682,5129,26
9949,7037,5220,11
9949,4856,1082,24
