prime,A,x0,trials
5657,3157,2575,37
5657,1634,5623,14
5657,4544,4106,31
5657,936,4032,27
5657,356,1302,22
5657,1101,4948,26
5657,3732,3147,36
5657,3152,3926,2
5657,42,2265,2
5657,3654,3564,26
5749,1145,5223,12
5749,3897,4787,1
5749,4594,5596,9
5749,1075,4742,19
5749,324,4738,4
5749,785,3392,20
5749,3257,1323,1
5749,2952,3839,44
5749,4931,195,1
5749,2275,3066,6
6053,2770,472,4
6053,37,2303,11
6053,4305,127,24
6053,4727,2135,30
6053,3820,72,9
6053,3050,4004,5
6053,713,4250,7
6053,3018,4609,7
6053,5153,3719,13
6053,2298,329,58
