prime,A,x0,trials
2879,2876,2149,2
2879,237,2779,4
2879,2248,1282,4
2879,427,1207,9
2879,770,2711,13
2879,1968,1340,21
2879,2246,2501,16
2879,1106,1924,2
2879,1820,2132,21
2879,1809,1831,16
3061,2913,1222,3
3061,2375,2533,14
3061,956,2112,12
3061,571,2827,22
3061,1815,2278,8
3061,2946,2769,15
3061,1979,3050,5
3061,1945,2542,10
3061,2266,1955,2
3061,2910,1577,23
3079,109,952,19
3079,1925,655,3
3079,2984,30,31
3079,2055,971,33
3079,394,2845,71
3079,1969,2513,78
3079,1269,2339,33
3079,769,3075,10
3079,1300,951,34
3079,1350,936,5
