prime,A,x0,trials,param_a_count,class_number
10310137,8053404,712554,339,3,1720
10310137,6105184,3264478,706,3,908
10310137,6990280,7229433,320,3,1448
10310137,10223999,1990849,393,3,1720
10310137,5660907,10225730,89,3,1448
10310137,1473944,9098713,1666,3,908
10310137,6832654,666097,1300,3,1448
10310137,9529623,10133688,259,3,908
10310137,9944614,2550549,12,3,1448
10310137,6159586,2734179,65,3,1448
10310137,5158927,3696260,1918,3,1720
10310137,10270306,4550376,594,3,1448
10310137,6381336,7394939,1532,3,1720
10310137,4120397,9309198,675,3,1720
10310137,9271259,949087,1848,3,908
10310137,328594,6243849,260,3,1720
10310137,5709373,4476170,167,3,1720
10310137,5683290,5295650,410,3,908
10310137,8206675,1720908,43,3,1720
10325213,5847287,3499174,44,3,4176
10325213,2545224,7836095,263,3,4176
10325213,2085232,2960798,647,3,4176
10325213,443374,3756137,73,3,4176
10325213,1884393,5293983,160,3,576
10325213,8930039,3904961,246,3,4176
10325213,10098502,3741772,1065,3,4176
10325213,4790361,5886830,195,3,4176
10325213,9932635,578688,406,3,576
10325213,2198172,5008781,334,3,4176
10325213,7455479,1307516,374,3,1148
10325213,8170077,716883,875,3,4176
10325213,3413443,2486026,67,3,4176
10325213,556562,1163410,196,3,4176
10325213,6453918,5553273,256,3,4176
10325213,1731210,7511094,110,3,4176
10325213,4666768,1018076,356,3,4176
10325213,982343,2742781,87,3,4176
10325213,8896597,2806876,1508,3,4176
10325213,2680919,5504264,163,3,4176
10344703,5856043,8242889,432,4,2256
10344703,5510212,2935585,119,4,160
10344703,8868963,9784445,903,4,2256
10344703,7831483,699909,944,4,1832
10344703,4405051,6829318,277,4,1832
10344703,7166302,4598089,26,4,1832
10344703,9137631,3142149,83,4,2256
10344703,6607445,2520234,776,4,160
10344703,4587701,5876435,299,4,1832
10344703,4978741,2575041,415,4,1832
10344703,2546939,9848130,35,4,2256
10344703,4276361,505746,1807,4,2256
10344703,9119903,1004535,1728,4,2256
10344703,7996695,2114736,124,4,1832
10344703,2459437,6985718,180,4,1832
10344703,1715806,1907935,72,4,1832
10344703,9727703,1412251,222,4,1832
10344703,10042716,807593,487,4,160
10344703,4963390,3545085,141,4,1832
10344703,3330839,3095919,1018,4,2256
10395023,1265774,2034781,351,3,4344
10395023,81024,7474792,269,3,4344
10395023,4878175,8058249,58,3,4344
10395023,5139699,620904,643,3,4344
10395023,6359039,4494261,179,3,4344
10395023,6303918,2197068,369,3,4344
10395023,3712859,6141287,29,3,4344
10395023,2080578,759221,745,3,4344
10395023,1583360,4873111,226,3,4344
10395023,424795,4379282,29,3,4344
10395023,8955459,2882048,28,3,4344
10395023,6873829,2502950,61,3,4344
