1001629,332914,719672
1001629,685846,282512
1001629,322526,158837
1001629,812642,559537
1001629,421357,42440
1003109,574350,833476
1003109,223916,163602
1003109,865858,352806
1003109,255392,824922
1003109,6959,209026
1006769,332879,583487
1006769,678298,431336
1006769,578961,443744
1006769,614674,504223
1006769,257706,552565
1006883,541830,220243
1006883,414414,561695
1006883,231359,967259
1006883,147158,571343
1006883,609856,825714
1009159,509632,398986
1009159,564097,319837
1009159,358783,779898
1009159,26579,799541
1009159,546381,996022
1009193,679132,596144
1009193,1008311,642053
1009193,661966,247371
1009193,707299,520911
1009193,518093,814511
1012481,788957,946272
1012481,393685,931392
1012481,63116,854634
1012481,168022,841781
1012481,231590,35063
1016497,497127,439780
1016497,779455,371042
1016497,767947,181867
1016497,434180,148087
1016497,884571,118673
1019357,898692,1014536
1019357,767379,333213
1019357,146455,179149
1019357,226162,653920
1019357,781405,75040
1020683,650334,444819
1020683,968504,935607
1020683,97719,130525
1020683,889365,865960
1020683,809841,587349
1021429,661593,610928
1021429,377030,198413
1021429,671402,588763
1021429,493737,756136
1021429,868705,844316
1021907,113762,779134
1021907,337179,181649
1021907,471005,549273
1021907,385802,49702
1021907,931215,231810
1022611,614103,422045
1022611,860123,337970
1022611,938824,194850
1022611,521234,430322
1022611,424082,612001
1023313,573335,816106
1023313,573231,704871
1023313,228624,419517
1023313,288627,413444
1023313,450518,191457
1024379,373362,41092
1024379,787449,388535
1024379,672804,161289
1024379,270352,198324
1024379,551381,157389
1026761,265147,1004277
1026761,405624,84380
1026761,415511,722262
1026761,576360,74235
1026761,322449,705073
1027853,783376,832572
1027853,886520,832418
1027853,726696,83967
1027853,369903,578699
1027853,647006,591314
1028597,17474,665273
1028597,311707,510037
1028597,542991,449446
1028597,616286,225990
1028597,208458,896674
1028843,50584,700056
1028843,737574,532631
1028843,715842,269681
1028843,754951,805718
1028843,903690,230009
1033007,41545,60296
1033007,1006529,606711
1033007,586287,383202
1033007,603040,380087
1033007,784094,837327
1033421,435109,923102
1033421,870147,560488
1033421,863085,822463
1033421,133510,991806
1033421,911790,786967
1033663,771935,903225
1033663,313312,502237
1033663,474152,335790
1033663,371176,25853
1033663,281228,365692
1035649,530901,697908
1035649,593966,343631
1035649,761728,925578
1035649,629517,196944
1035649,387318,140299
1036271,19772,486451
1036271,435897,260714
1036271,305121,51650
1036271,994512,914848
1036271,876835,748060
1037303,835127,690680
1037303,627616,723645
1037303,1002298,101177
1037303,952559,193263
1037303,215062,101370
1039033,40753,357672
1039033,296036,745202
1039033,691265,975177
1039033,757844,628734
1039033,1012249,1030851
1040159,576096,555972
1040159,457013,888906
1040159,657167,377004
1040159,574705,323959
1040159,976731,502711
1043839,861156,245126
1043839,296233,566979
1043839,394138,994164
1043839,214036,747622
1043839,968142,50566
1046413,98299,1032289
1046413,389739,575215
1046413,731627,496704
1046413,896696,130116
1046413,556913,33949
1047229,186504,750518
1047229,142514,314677
1047229,598423,919116
1047229,122511,609003
1047229,827462,202127
1053259,880729,520533
1053259,326910,535596
1053259,956475,227740
1053259,181125,369693
1053259,179409,326598
1054483,570155,869540
1054483,219916,67795
1054483,470519,286199
1054483,105639,481676
1054483,18848,1015007
1054853,428912,537079
1054853,143445,797947
1054853,139962,927956
1054853,306804,211654
1054853,77157,163794
1055143,1044752,902568
1055143,864223,801608
1055143,851978,593062
1055143,223443,940411
1055143,161537,268947
1055531,279737,133920
1055531,45724,289637
1055531,318235,658695
1055531,1013711,82124
1055531,159884,641603
1056089,25975,653549
1056089,843544,1055198
1056089,103250,296603
1056089,34983,842726
1056089,122737,133373
1058077,1011631,246167
1058077,863583,102264
1058077,149786,123772
1058077,256534,850805
1058077,988308,829233
1058153,840074,760458
1058153,777181,671123
1058153,468384,728366
1058153,1021805,1037068
1058153,637973,230927
1061969,901546,1039787
1061969,919886,16538
1061969,585241,332385
1061969,334368,1007389
1061969,1020214,955483
1066313,970870,866869
1066313,110961,891524
1066313,182492,616594
1066313,395510,246746
1066313,778812,527822
1066811,800041,985905
1066811,146838,317919
1066811,80365,123857
1066811,195018,512585
1066811,984900,208924
1067387,224901,596470
1067387,742693,405878
1067387,174817,217799
1067387,624426,814990
1067387,89400,104455
1068107,690002,649679
1068107,1021633,800103
1068107,121517,187992
1068107,76481,22836
1068107,419963,897151
1074901,57168,248612
1074901,268254,729845
1074901,283596,759817
1074901,976669,114393
1074901,154940,133263
1074991,483419,413385
1074991,922113,108686
1074991,1033975,629415
1074991,1035457,699689
1074991,160865,140227
1076717,680025,822019
1076717,594271,284264
1076717,1053557,355079
1076717,513217,818294
1076717,884270,135439
1079821,16594,548289
1079821,532104,453496
1079821,1002290,946925
1079821,286494,184539
1079821,146643,66352
1080433,437875,476183
1080433,707051,1035053
1080433,1033348,325559
1080433,4105,423291
1080433,372871,717333
1082603,808725,727146
1082603,383494,588158
1082603,629544,300372
1082603,413178,686154
1082603,1018087,694675
1084793,339003,239066
1084793,960503,569541
1084793,219536,823665
1084793,419684,744281
1084793,443745,947597
1086809,945273,903779
1086809,787244,748623
1086809,984958,71993
1086809,108972,91155
1086809,657392,486655
1088309,445188,1005496
1088309,39743,440747
1088309,536078,186262
1088309,234887,809659
1088309,400475,1076789
1089469,893023,168590
1089469,782984,461401
1089469,434191,595748
1089469,995783,195559
1089469,822296,826774
1092269,331107,521203
1092269,1087528,878398
1092269,725872,638078
1092269,9688,557812
1092269,492221,455038
1093109,884855,859517
1093109,528368,30832
1093109,521479,133854
1093109,234357,507892
1093109,37521,130794
1094183,53647,379333
1094183,789326,214523
1094183,949769,216062
1094183,349111,329198
1094183,495484,51897
1095071,669063,1076150
1095071,946688,361811
1095071,1032450,200385
1095071,949005,124413
1095071,188144,679834
1099717,26085,469270
1099717,867293,227910
1099717,726708,25841
1099717,849453,440277
1099717,609184,637669
1100977,417208,160522
1100977,809959,248869
1100977,427161,443950
1100977,524108,772208
1100977,499497,125723
1102823,861218,375517
1102823,563851,234921
1102823,14295,1089893
1102823,931006,18097
1102823,988352,1056914
1104427,620433,316396
1104427,668489,594526
1104427,472111,353572
1104427,471328,532753
1104427,16268,665395
1104589,389559,841033
1104589,303350,520170
1104589,10526,895941
1104589,878734,944563
1104589,706474,934001
1104941,552020,203048
1104941,327529,520870
1104941,578061,585840
1104941,988821,87112
1104941,886202,507385
1108693,325860,1013213
1108693,1043231,67689
1108693,577955,137356
1108693,201195,951404
1108693,141820,1104987
1111547,1060301,784466
1111547,100364,745431
1111547,281213,737190
1111547,548924,36458
1111547,637347,1076285
1116911,594477,727179
1116911,744493,441415
1116911,405807,615487
1116911,238037,961559
1116911,897092,885231
1117591,110486,1008296
1117591,485608,951539
1117591,1020110,537232
1117591,1029126,165125
1117591,361523,41974
1118041,2243,181851
1118041,181485,797875
1118041,408413,66145
1118041,611286,991910
1118041,833845,904580
1121179,302162,632502
1121179,685498,838852
1121179,129171,495997
1121179,604135,329660
1121179,1070391,74054
1121369,26860,1010656
1121369,962287,244447
1121369,384471,318221
1121369,13855,800723
1121369,635681,423397
1124239,654879,369957
1124239,465807,73640
1124239,163683,219225
1124239,195609,574819
1124239,1105956,620062
1125433,484061,182495
1125433,791848,720972
1125433,1122520,803638
1125433,96408,598130
1125433,722921,722424
1127641,525152,487672
1127641,1044952,1004129
1127641,149769,497411
1127641,1060432,33455
1127641,437085,842691
1130117,73605,91033
1130117,483019,322722
1130117,134358,592652
1130117,546409,820239
1130117,1038358,545158
1131239,1119263,871054
1131239,1130340,494552
1131239,1060480,83287
1131239,89919,481893
1131239,1045881,732751
1132991,417589,220307
1132991,67561,349441
1132991,176944,661953
1132991,299804,397978
