prime,A,x0,trials
99291185447,28090445320,34712565326,12754
99291185447,84077973976,82778246517,48783
99291185447,90498707473,90336258163,34496
99291185447,22100103653,30933056626,762
99291185447,49286727216,28259330617,143259
99694964123,20183464832,82186652287,56651
99694964123,86405314481,57401860313,159502
99694964123,37236089055,1092357236,166374
99694964123,98300555451,95235261117,26417
99694964123,17875120139,4305972378,1612
99811648991,28983850459,57542909797,4098
99811648991,22618172219,74296968026,60284
99811648991,96719350439,25669194175,50476
99811648991,51437508883,30056270846,27808
99811648991,39764316752,94657413054,195224
