prime,A,x0,trials
15304920739,2082560009,3879334631,19482
15304920739,11184155650,4532361681,14665
15304920739,1478455183,12175856784,54175
15304920739,989129687,4250766515,16186
15304920739,2554416670,8900829906,14387
15503119661,2765067865,6228598644,21176
15503119661,8680583247,5609318689,2250
15503119661,1310443707,4085498280,22434
15503119661,4945292662,4361041230,1155
15503119661,6985437464,2737042516,38027
15554238257,11826100164,12716586452,48652
15554238257,15335424569,2269871292,54139
15554238257,13552548442,2600815662,21549
15554238257,7754539121,2630101531,5602
15554238257,9828613148,15455638042,20060
