prime,A,x0,trials
31578132263,17437135272,11798341675,31639
31578132263,8578232691,10873079492,26521
31578132263,24012660735,28856572544,24077
31578132263,29491825537,24231826403,14440
31578132263,306525512,4297691000,38600
33071041403,4186025423,23522665785,1524
33071041403,17221789433,32202422825,18927
33071041403,20035406073,20644683965,38634
33071041403,27055709707,15970593916,4829
33071041403,5490031863,5656174833,7850
33552266599,5891175908,32375357793,34651
33552266599,30099776570,15564050573,12770
33552266599,16247816519,21324930107,127916
33552266599,20109566310,4073685925,25069
33552266599,26959306223,4648597698,136936
