prime,A,x0,trials
12655159213,10347811080,2426438063,2549
12655159213,1647077852,10268036493,6457
12655159213,4198870031,3235111673,17307
12655159213,3600529764,7590629113,11744
12655159213,1752182932,8208906767,20322
12729724543,5076966172,531495276,20836
12729724543,10344061032,5914254569,17237
12729724543,11635077409,7038488400,12399
12729724543,10935229484,3493023683,106262
12729724543,8014099963,11733010363,37929
12893332877,5452642531,7214777206,27179
12893332877,8438949970,5856728034,10962
12893332877,3872256217,11898657598,38567
12893332877,4125135561,1538444980,57522
12893332877,6897419485,4454144597,11262
