prime,A,x0,trials
21856092451,1737410649,2038315536,22133
21856092451,3772769930,21108232493,19147
21856092451,9270599589,18239740465,10181
21856092451,5289063650,14162420934,11302
21856092451,9553110992,21698370648,4902
22202465429,5317573980,16451850374,1471
22202465429,9603678752,3791418699,1098
22202465429,17350034083,6081951928,4649
22202465429,17852930734,5942027232,6234
22202465429,20394958179,2031077388,6198
23498013001,3373431262,868344168,78389
23498013001,13265227435,6283414594,22418
23498013001,21104456864,20991457079,6717
23498013001,20083003720,12139688942,2012
23498013001,12881907560,12160853752,21764
