prime,A,x0,trials
35352638693,32662656002,4825698942,1576
35352638693,33120974612,3891603964,151
35352638693,5083448006,4615491796,136262
35352638693,22084788437,32476185815,6476
35352638693,14019071623,26745790012,4271
36481242067,20540077727,21551615625,37066
36481242067,22834250380,2191190436,74973
36481242067,20390523373,29745087796,281
36481242067,28411662457,23643248056,35522
36481242067,6076480655,20510484399,26259
37255169123,23411793332,15321683440,45066
37255169123,26595463276,26781003016,5763
37255169123,10070786810,3837145573,14678
37255169123,25857475551,13981602327,3824
37255169123,11720342909,17005382009,30331
