prime,A,x0,trials
5269735201,237868355,2184954393,19629
5269735201,3432465712,159488530,16372
5269735201,1741979476,2405912808,14910
5269735201,2062766554,2659450654,115044
5269735201,4020669255,364065727,14732
5399767403,4667182280,1666433024,17511
5399767403,3539236787,3107514054,6936
5399767403,1314167409,3961125414,39986
5399767403,4965091745,2861231252,3506
5399767403,845643064,1565957336,23409
5416309127,5008857293,2778253955,8959
5416309127,530157391,2062695711,41506
5416309127,4789806227,4136806987,21339
5416309127,1090492094,3569304033,6216
5416309127,1775201865,791687392,11357
