prime,A,x0,trials
1836823433,1555475798,1456370245,8770
1836823433,1438407844,1319239411,383
1836823433,705768972,222345940,2104
1836823433,1518114439,967128812,4191
1836823433,1438574877,1444365494,2952
1868772289,1023693732,1312867289,5021
1868772289,1437523114,1699659606,9004
1868772289,112645587,442984514,6092
1868772289,1287265332,1211976680,23532
1868772289,1105187756,1795397407,25095
1898700361,831963996,106774540,5893
1898700361,348511140,1665544937,7818
1898700361,630200147,1644021810,3353
1898700361,368092386,1753226954,825
1898700361,1110823657,408682660,10850
