prime,A,x0,trials
2455932151,2329207767,963597451,6144
2455932151,178112917,2359154378,5297
2455932151,1828431963,1740856254,1635
2455932151,931444747,1424643413,1047
2455932151,2036882638,1190538768,4042
2522916313,1112489461,1480718209,11226
2522916313,1123849471,859146390,6265
2522916313,843463098,649650441,6272
2522916313,1179536559,2150277193,13028
2522916313,412072591,1457883270,24760
2590464053,2418637046,961875632,25501
2590464053,264329472,1225839203,4986
2590464053,2190974716,1775717953,3652
2590464053,243252197,112317714,7550
2590464053,2074097487,505150983,6021
