prime,A,x0,trials
4275600757,2562196820,2492456441,74210
4275600757,65436502,3006534508,4856
4275600757,578320164,4064202814,50172
4275600757,1245995879,2717342901,7438
4275600757,1703190106,3288790387,5215
4437260917,3548033790,2332945067,27721
4437260917,2884901917,2866113285,26733
4437260917,745130619,1750307181,7602
4437260917,1992246457,1900470478,10368
4437260917,2278155402,2323575185,5470
4563901723,366848338,682954797,8876
4563901723,567022738,1847054236,49626
4563901723,388069491,2035242292,1044
4563901723,3951773665,232867675,2568
4563901723,4335550588,513655309,4784
