prime,A,x0,trials
1006917677,215959604,325451273,4596
1006917677,958201018,440371675,8894
1006917677,932187977,246238903,4733
1006917677,679109814,794582018,13865
1006917677,90479233,680494997,2304
1022249957,964901038,299853397,1768
1022249957,769452772,885512068,6502
1022249957,426161530,517577591,15446
1022249957,79450576,325488981,5575
1022249957,40386977,682550740,14904
1093274081,670381950,977542125,12560
1093274081,1028001966,672044996,26427
1093274081,333770552,424423689,642
1093274081,646630730,248269134,13180
1093274081,991909474,284231334,15884
