prime,A,x0,trials
1464996887,777888629,585679029,42020
1464996887,303527432,743561043,25542
1464996887,1099166588,898619348,7182
1464996887,508512525,677026221,1869
1464996887,584908184,1436170098,3284
1477371323,1016552506,15549807,4362
1477371323,48023318,626883102,3707
1477371323,290671060,521386523,3383
1477371323,1125660570,854826053,619
1477371323,978099493,1368065996,5136
1494729757,666151947,481148579,9481
1494729757,932784094,1441386513,2440
1494729757,303247785,133934192,873
1494729757,1095075053,1431226066,4413
1494729757,139807670,758944788,1797
