prime,A,x0,trials
5615023247,1209103225,3597032743,27943
5615023247,2637532315,3814929190,23550
5615023247,2092842232,2797994378,2715
5615023247,4959344352,3728549652,19818
5615023247,4678848470,4778035557,24317
5712206999,4932719714,934650112,22727
5712206999,5150018271,5004105626,14697
5712206999,4551946478,4620726461,12620
5712206999,1138881129,4509936039,913
5712206999,4951289638,5129663025,8198
6094750111,1523127448,1973919336,42593
6094750111,5664002550,4321841266,2862
6094750111,4024214024,4475616741,5448
6094750111,4830732713,707762397,55136
6094750111,4303417226,4972701475,10526
