prime,A,x0,trials
7416235753,1360076457,4282776526,5768
7416235753,6827129937,1173672882,23199
7416235753,2896260836,2721655527,1318
7416235753,5695673751,1588660572,3445
7416235753,2666033464,934180169,29259
7433443943,1538212787,798578126,20421
7433443943,7344434367,7060438651,2220
7433443943,5075048653,6874793473,9842
7433443943,2453110055,1538960774,7528
7433443943,5448446692,3003458893,1991
7663535959,2921999864,1462987312,7106
7663535959,5245030371,4378486518,30292
7663535959,2549327441,1437433067,26179
7663535959,7482670767,4053865315,912
7663535959,6533079596,2712894875,3451
