prime,A,x0,trials
4627149673,4003624717,896705084,1275
4627149673,2749074111,1087809683,30976
4627149673,919806816,127086236,122435
4627149673,3906177300,2101088775,3054
4627149673,3452217955,4526188753,4064
4631548027,266755044,4358804981,9885
4631548027,4172815469,454140911,14915
4631548027,2906834834,319847978,34541
4631548027,1924985895,2236697611,5135
4631548027,1964572866,2228888629,2228
4750764479,1065695289,523632114,889
4750764479,4645958843,3434430021,5751
4750764479,2793379754,3823004441,11245
4750764479,2882646078,383848676,2544
4750764479,416633722,493964925,309
