prime,A,x0,trials
1368139001,149024799,316957030,2941
1368139001,703088862,419527558,3926
1368139001,32296789,1069588732,18764
1368139001,376797485,400367527,13364
1368139001,708597024,929982988,17006
1380171173,366792730,62560666,6765
1380171173,910819588,987394688,4547
1380171173,930263072,259769708,1643
1380171173,1312386142,245328150,1697
1380171173,626794593,806507385,45
1461534719,831319781,455725806,5580
1461534719,72661173,1453223899,3253
1461534719,1106352778,1185473051,11837
1461534719,557640216,965416637,10312
1461534719,24052184,380008451,522
