prime,A,x0,trials
9855645721,5684298203,1684188108,45582
9855645721,117080583,4173371889,24199
9855645721,8702680309,9106477685,1980
9855645721,699765310,4849920441,3390
9855645721,6527651305,2639306241,91810
9863084141,6921026079,167554398,16090
9863084141,1442590229,8810553403,3654
9863084141,3285011511,99730207,91
9863084141,4498448664,5290986941,10775
9863084141,5196281034,6026470810,24818
9961940459,7545063232,7730785501,18477
9961940459,2226258068,1121061219,20897
9961940459,5069921684,6598999962,50007
9961940459,596332918,9896252061,17673
9961940459,2144581694,8953430562,3406
