prime,A,x0,trials
2926600931,1622715123,1991701902,3565
2926600931,2160918675,763001803,15876
2926600931,2118301817,2337123533,2400
2926600931,2456097302,170225849,8149
2926600931,1303201529,1083148654,8788
2951885723,1047110413,1185298295,1968
2951885723,351871084,2014669235,15684
2951885723,2309436439,1822951171,11662
2951885723,123225609,2811877759,8191
2951885723,567475663,1629870767,8854
3098748713,2781122181,1045232715,17863
3098748713,1833952284,1018240536,43125
3098748713,228125415,1027220197,32508
3098748713,799894272,2461385176,4275
3098748713,1191852864,2233746217,13704
