prime,A,x0,trials
1264605283,931322454,1244140917,13070
1264605283,720136847,749226694,2357
1264605283,884223943,462360409,4027
1264605283,987794322,1221587837,3846
1264605283,330110677,973459645,16789
1296777649,356150462,273358880,19416
1296777649,1121568376,682373650,18401
1296777649,160707212,17004324,9236
1296777649,198211610,597841147,6831
1296777649,222438570,280588916,25
1298037577,742454233,277019621,24312
1298037577,790345983,1018578942,38289
1298037577,800439428,932160030,6345
1298037577,890429788,841556827,23078
1298037577,1088739882,250930233,29374
