prime,A,x0,trials
3479358041,3367825159,497330874,2185
3479358041,368328175,2744910448,24022
3479358041,2895379917,2218833164,2261
3479358041,1554806098,261900538,15784
3479358041,1261011352,1514665052,19086
3648711491,2739323500,646866738,2417
3648711491,3509849544,870683638,8738
3648711491,1194653170,2565510448,10516
3648711491,983618673,1019159188,10958
3648711491,3371226652,3046396912,9320
3673476767,1577808502,1453939314,597
3673476767,532519515,2756733985,1015
3673476767,671214201,3279431356,5388
3673476767,1886727444,1293699081,10319
3673476767,313385885,3093848594,2683
