prime,A,x0,trials,param_a_count,class_number
100303653077,67617199897,44480759965,34885,3,105840
100303653077,60993580584,56282168661,73968,3,105840
100303653077,90305514983,4452006651,295690,3,179000
100303653077,34337947124,67650550798,67197,3,179000
100303653077,18480429045,69184809912,23736,3,77170
100303653077,17455957539,78513841967,23983,3,179000
100303653077,52248031522,32718092562,21034,3,105840
100303653077,64845819408,89101087753,124570,3,179000
100303653077,28251635478,80504420085,115096,3,105840
100303653077,39838010777,26867723152,445624,3,105840
100303653077,75061130311,44802242911,109724,3,105840
100303653077,41111512175,16567557796,22633,3,77170
100303653077,9223561104,74993382514,347947,3,105840
100303653077,16220072380,70225144129,4845,3,179000
100303653077,22726274010,14601798499,18792,3,105840
100303653077,49903453565,16886002123,210889,3,105840
100303653077,42902207969,69278836383,61336,3,77170
100303653077,53255464328,74969455382,19254,3,179000
100303653077,68948359415,12841944414,45619,3,105840
100303653077,60338061796,74275107238,168947,3,105840
101166153397,97291071049,60842037101,61204,3,257280
101166153397,38250440710,46262410959,21043,3,257280
101166153397,9467365063,7318500908,177116,3,257280
101166153397,73232387213,96901396314,10428,3,257280
101166153397,47921784037,92238365473,42569,3,257280
101166153397,31725294178,68867047650,22916,3,186624
101166153397,8572483429,65993535787,8752,3,257280
101166153397,49570121303,86852027767,3850,3,257280
101166153397,32835457345,28774639025,109568,3,257280
101166153397,86055384937,50321355292,13812,3,257280
101166153397,61963592644,2427304818,21029,3,257280
101166153397,24016651432,78917771147,4239,3,257280
101166153397,30550906594,36551741833,62640,3,257280
101166153397,40611843744,31442165688,78014,3,257280
101166153397,72347376495,17458077378,4732,3,257280
101166153397,4763264678,12167414966,16176,3,257280
101166153397,83966668784,70661419975,38964,3,257280
101166153397,46973139616,81830829710,4454,3,186624
101166153397,58774891114,86867065747,17648,3,257280
101166153397,50049240925,80610472031,112020,3,257280
101938673917,65131103347,41360718620,70247,2,269184
101938673917,87129448230,81884778216,32365,2,269184
101938673917,97524959765,65452251148,39375,2,269184
101938673917,54406703011,99571250526,78598,2,269184
101938673917,75377646052,8222521285,43610,2,269184
101938673917,42585921554,89248689534,26761,2,269184
101938673917,39617523594,47869977285,7401,2,113408
101938673917,10903475468,95730728805,22773,2,269184
101938673917,95355622334,83275382011,29597,2,269184
101938673917,54806166639,17854217675,31951,2,269184
101938673917,56465062538,89166939635,2236,2,113408
101938673917,4108490757,26654173972,10475,2,269184
101938673917,95952544405,51871582703,71877,2,269184
101938673917,10067383549,54015495149,27737,2,269184
101938673917,71921448072,81219011643,4908,2,269184
101938673917,27650470781,96917992787,3077,2,269184
101938673917,97730246180,2743116065,69686,2,269184
101938673917,40006972469,91342784683,22808,2,269184
101938673917,94927266669,96522776763,16311,2,269184
101938673917,25167485150,30081076633,116708,2,269184
102191611177,39219260031,88332256017,34799,3,300288
102191611177,99691741613,42553557603,19299,3,300288
102191611177,1367859076,49706963371,76285,3,109184
102191611177,58251067994,15629882883,39307,3,300288
102191611177,55152064602,5570070611,91237,3,109184
102191611177,39101672717,85298622241,12962,3,109184
102191611177,1869609577,51282821038,34423,3,109184
102191611177,14261578867,33799869689,59069,3,89596
102191611177,97284817834,39253960216,36610,3,300288
102191611177,56342219913,5599202756,18837,3,109184
102191611177,78303712681,25246756847,14134,3,89596
102191611177,99301744131,63847925234,338368,3,300288
102191611177,57477106651,63014233909,92140,3,109184
102191611177,16035846791,40168072578,82880,3,300288
102191611177,32304402705,15388704610,90506,3,300288
102191611177,36976337977,51350782154,73430,3,89596
102191611177,66122424061,54681290333,21494,3,300288
102191611177,84412311380,17380236048,42755,3,89596
102191611177,15033983690,82695560048,7177,3,89596
102191611177,14567092898,52499011437,8218,3,89596
102331516103,30619742036,52682954130,101497,3,151504
102331516103,5745619397,94796255359,209660,3,107876
102331516103,26721188448,50962007273,40844,3,107876
102331516103,68535885026,65176973898,46887,3,107876
102331516103,74559492194,61803698809,172059,3,82300
102331516103,46548436921,24857724552,33004,3,107876
102331516103,48901269017,45226213101,252533,3,107876
102331516103,91981711989,72365669882,53083,3,151504
102331516103,59978389454,88924795993,148690,3,107876
102331516103,48414078477,49963085656,162757,3,151504
102331516103,30182061596,4135289459,24358,3,107876
102331516103,84612300174,33186272969,23356,3,151504
102331516103,3311783154,69864502430,43179,3,107876
102331516103,35335416079,87681928721,97275,3,82300
102331516103,41645465901,12462020564,25114,3,107876
102331516103,92692214992,24754802141,124284,3,107876
102331516103,44690883196,58300530193,2203,3,82300
102331516103,40335592356,1876762859,21721,3,82300
102331516103,53658034377,22144741291,55747,3,107876
102331516103,16530665525,80197713774,40772,3,82300
102648147733,97172670231,41384768910,86002,3,381040
102648147733,77086732266,32440725294,83006,3,381040
102648147733,1332969760,45982823569,8572,3,381040
102648147733,55725311974,57447674606,53214,3,381040
102648147733,81968980874,80704997873,17224,3,381040
102648147733,53253166508,70195877789,16889,3,164388
102648147733,76752071809,34283654114,13083,3,381040
102648147733,30611264321,20542753330,25862,3,381040
102648147733,33813902948,68447775829,17428,3,381040
102648147733,12904569855,49303567666,11775,3,381040
102648147733,9773006470,49568855707,49842,3,381040
102648147733,2143065804,10881082777,602,3,381040
102648147733,75369778859,52587574012,28050,3,381040
102648147733,99749119186,19773422794,24187,3,381040
102648147733,5908372121,21090761746,59555,3,164388
102648147733,29262221829,20545032584,25731,3,381040
102648147733,95357832671,16178178496,43350,3,381040
102648147733,15322299072,94425035503,19393,3,381040
102648147733,60817507769,94151048529,24278,3,164388
102648147733,84552173824,82085403794,29704,3,381040
102719400659,49330287609,25718696156,49876,2,235467
102719400659,20983393184,80540453907,28889,2,235467
102719400659,76524225953,70307384563,183910,2,135174
102719400659,19893018936,70051660504,29317,2,135174
102719400659,61377724313,40351277881,50950,2,235467
102719400659,3515137918,36289917853,253692,2,135174
102719400659,10688919593,71524269128,67700,2,235467
102719400659,86150995828,8454847078,1,2,135174
