prime,A,x0,trials,param_a_count,class_number
1033421,533273,667055,99,2,1216
1033663,771935,903225,132,2,620
1033663,313312,502237,295,2,288
1033663,474152,335790,103,2,288
1033663,371176,25853,830,2,620
1033663,281228,365692,516,2,288
1033663,655701,564328,226,2,288
1033663,260427,556087,337,2,288
1033663,325968,646071,492,2,620
1033663,844243,914426,239,2,620
1033663,1027363,674178,35,2,288
1033663,960611,257179,159,2,288
1033663,837054,952731,616,2,620
1033663,37324,326217,371,2,288
1033663,804548,648229,3,2,288
1033663,923768,877535,8,2,288
1033663,655254,1007505,133,2,288
1033663,321262,490774,88,2,288
1033663,821355,29744,154,2,288
1033663,853725,229193,13,2,620
1033663,352018,163387,462,2,620
1035649,530901,697908,179,2,384
1035649,593966,343631,163,2,384
1035649,761728,925578,183,2,512
1035649,629517,196944,379,2,512
1035649,387318,140299,572,2,384
1035649,568306,902486,225,2,384
1035649,764962,486988,964,2,384
1035649,737322,351898,249,2,384
1035649,804910,928402,207,2,384
1035649,836149,189558,1077,2,512
1035649,391539,982428,277,2,384
1035649,82367,798988,228,2,512
1035649,317925,541730,290,2,512
1035649,840493,512627,1141,2,512
1035649,510073,372396,197,2,384
1035649,966075,501900,104,2,384
1035649,298536,666574,144,2,512
1035649,924396,892314,959,2,384
1035649,526122,152843,93,2,384
1035649,599442,162244,281,2,512
1036271,19772,486451,549,2,20
1036271,435897,260714,619,2,350
1036271,305121,51650,342,2,350
1036271,994512,914848,810,2,350
1036271,876835,748060,102,2,350
1036271,537302,681637,115,2,350
1036271,197075,563360,972,2,350
1036271,801890,169903,96,2,350
1036271,949639,841972,834,2,350
1036271,825835,65996,587,2,350
1036271,220504,6246,1,2,350
1036271,990025,635380,417,2,350
1036271,250258,20427,644,2,350
1036271,323719,449013,77,2,350
1036271,954824,925463,72,2,350
1036271,580898,507043,287,2,350
1036271,944106,308395,839,2,350
1036271,476598,882813,817,2,350
1036271,992980,986148,343,2,350
1036271,807368,246712,274,2,350
1037303,835127,690680,359,2,631
1037303,627616,723645,205,2,743
1037303,1002298,101177,340,2,631
1037303,952559,193263,142,2,631
1037303,215062,101370,209,2,631
1037303,22806,601341,293,2,631
1037303,750136,759900,663,2,743
1037303,71234,629365,253,2,743
1037303,207986,891708,48,2,631
1037303,275420,756514,47,2,631
1037303,880947,601293,249,2,631
1037303,720895,55572,6,2,631
1037303,383769,861425,53,2,631
1037303,948735,144874,15,2,743
1037303,212704,196883,310,2,631
1037303,145833,575298,541,2,631
1037303,217595,964289,288,2,631
1037303,359620,441340,85,2,631
1037303,264487,10001,101,2,631
1037303,234108,403073,320,2,631
1039033,40753,357672,1252,2,240
1039033,296036,745202,106,2,240
1039033,691265,975177,113,2,512
1039033,757844,628734,16,2,512
1039033,1012249,1030851,536,2,512
1039033,242195,909654,11,2,512
1039033,14190,1009156,283,2,240
1039033,760045,469898,141,2,240
1039033,279943,38796,449,2,512
1039033,611425,412490,373,2,512
1039033,150899,956915,153,2,512
1039033,850492,543645,28,2,512
1039033,955527,202335,1422,2,240
1039033,350240,440594,1369,2,240
1039033,314422,51321,143,2,240
1039033,530398,966772,408,2,240
1039033,586963,152613,1075,2,240
1039033,348739,701834,1289,2,512
1039033,293373,241695,48,2,512
1039033,1008936,149749,261,2,512
1040159,576096,555972,25,2,552
1040159,457013,888906,141,2,552
1040159,657167,377004,580,2,552
1040159,574705,323959,382,2,260
1040159,976731,502711,4,2,552
1040159,792829,291221,36,2,552
1040159,829262,155989,96,2,552
1040159,114854,313210,369,2,260
1040159,659238,832130,266,2,260
1040159,1498,33762,253,2,552
1040159,152054,448230,220,2,552
1040159,828920,461434,25,2,260
1040159,563097,157947,256,2,260
1040159,652414,342345,24,2,552
1040159,723097,595119,273,2,552
1040159,838469,845158,825,2,552
1040159,364142,639316,250,2,552
1040159,764832,981041,333,2,552
1040159,344236,116311,292,2,552
1040159,378747,447695,653,2,552
1043839,861156,245126,893,2,520
1043839,296233,566979,66,2,520
1043839,394138,994164,470,2,520
1043839,214036,747622,420,2,520
1043839,968142,50566,139,2,520
1043839,443442,772176,530,2,520
1043839,935565,782985,169,2,520
1043839,34527,888066,321,2,520
1043839,438171,665428,200,2,520
1043839,452110,171565,104,2,520
1043839,537661,703853,211,2,256
1043839,883533,591401,1783,2,520
1043839,594114,581719,80,2,520
1043839,830125,183098,788,2,520
1043839,947616,551777,794,2,520
1043839,890017,937810,6,2,520
1043839,887650,261207,278,2,520
1043839,880578,85288,360,2,520
1043839,1039913,272883,399,2,520
1043839,432404,90199,239,2,520
1046413,98299,1032289,716,2,654
1046413,389739,575215,508,2,654
1046413,731627,496704,236,2,654
1046413,896696,130116,69,2,654
1046413,556913,33949,333,2,312
1046413,897087,446037,1991,2,312
1046413,230394,268691,1920,2,312
