prime,A,x0,trials
18517,13366,8350,55
18517,16656,6721,28
18517,15026,1505,19
18517,10727,2509,3
18517,10105,18161,38
18517,18035,10698,9
18517,14223,9180,12
18517,4598,1346,16
18517,3723,12826,34
18517,12281,16709,22
18757,17051,797,42
18757,7861,9975,2
18757,8818,9228,89
18757,17932,3411,39
18757,16722,3493,9
18757,13834,2564,33
18757,5401,171,43
18757,17318,1832,14
18757,1534,552,6
18757,13088,17445,57
18797,10230,11466,7
18797,6449,6720,206
18797,2991,16629,15
18797,3018,11960,127
18797,14159,5056,2
18797,3713,6404,202
18797,12223,6136,318
18797,6733,4424,36
18797,2297,285,35
18797,9352,11563,164
