prime,A,x0,trials
98597,94826,8452,74
98597,40800,76404,12
98597,73074,25319,5
98597,62831,4780,85
98597,45173,62187,13
98597,56573,60420,45
98597,72681,11030,47
98597,64966,16694,21
98597,61469,73041,79
98597,62747,93088,87
98621,89496,48643,8
98621,53923,28083,12
98621,31440,22187,198
98621,15004,16832,27
98621,20366,29034,23
98621,51795,80757,53
98621,46600,48912,119
98621,14457,54217,151
98621,1680,55216,98
98621,82564,43634,5
99089,74257,52344,16
99089,34910,61348,73
99089,68457,82646,67
99089,36102,96749,48
99089,7530,42728,169
99089,45606,7504,97
99089,51767,85115,46
99089,91961,70781,340
99089,16678,23619,56
99089,606,14710,129
