prime,A,x0,trials
46237,542,30589,61
46237,8662,40428,13
46237,16345,18113,13
46237,41373,16316,26
46237,26313,28881,17
46237,31090,9150,5
46237,19755,42495,88
46237,34571,31525,3
46237,37474,8045,5
46237,13408,360,6
46559,25757,25701,63
46559,29920,5983,70
46559,7204,29600,3
46559,28034,13416,40
46559,1577,18717,69
46559,11233,30830,39
46559,2602,31645,79
46559,26844,30681,7
46559,28812,41155,17
46559,19160,27539,176
48647,15732,47071,11
48647,45927,25366,63
48647,5444,12809,27
48647,45900,5276,33
48647,4370,30211,39
48647,34,46009,1
48647,3256,39184,16
48647,22100,24739,21
48647,2091,1307,38
48647,31806,23382,16
