prime,A,x0,trials
51721,40667,50075,7
51721,32037,47307,201
51721,39555,2200,150
51721,27351,17281,80
51721,24672,27477,206
51721,3682,36962,323
51721,46783,33909,48
51721,46963,38583,109
51721,42715,4732,345
51721,6270,8209,17
52813,864,49662,89
52813,4023,21184,48
52813,40527,2859,44
52813,29218,25636,1
52813,44231,13944,61
52813,23113,41072,6
52813,29405,38793,17
52813,44294,15336,1
52813,8217,16110,362
52813,33142,11302,145
54443,12483,41983,72
54443,48935,34649,18
54443,39189,29164,2
54443,12243,10538,39
54443,14997,19870,80
54443,48132,49281,15
54443,35907,35762,65
54443,51717,7782,10
54443,10481,21528,31
54443,1066,51484,120
