prime,A,x0,trials
26777,856,20163,79
26777,16910,15223,27
26777,21343,10615,37
26777,4116,4107,4
26777,7526,25223,1
26777,16717,1689,62
26777,2980,22184,55
26777,15910,24986,31
26777,4068,22149,48
26777,23513,13052,23
27179,14950,1111,58
27179,3902,2566,9
27179,8089,3039,19
27179,3313,23873,2
27179,1639,6717,19
27179,19630,17557,10
27179,20176,19052,32
27179,15677,23168,28
27179,25079,8790,11
27179,25208,26681,18
27329,12131,20422,42
27329,25669,3812,13
27329,4802,12497,38
27329,12423,16155,32
27329,21835,17669,102
27329,26683,8285,44
27329,1344,18729,5
27329,12476,14376,58
27329,26590,21380,1
27329,22162,15538,23
