prime,A,x0,trials
62723,22539,13033,33
62723,10489,29135,43
62723,47541,43076,10
62723,15844,20506,131
62723,57154,27034,40
62723,23189,12439,94
62723,42247,29768,292
62723,31701,5031,47
62723,28977,2756,203
62723,48373,18152,122
64303,59025,49245,7
64303,41756,40941,48
64303,14609,18425,22
64303,46702,36619,30
64303,44403,60021,12
64303,8468,14386,46
64303,10451,24246,154
64303,10825,57765,112
64303,61176,37662,106
64303,2296,47803,68
64747,39954,41267,277
64747,44882,14386,116
64747,20185,1428,166
64747,36640,9352,153
64747,52450,22133,222
64747,5876,18394,73
64747,8158,24343,6
64747,1834,62278,167
64747,21227,14155,24
64747,6522,53263,141
