prime,A,x0,trials
15013,13165,14603,54
15013,13629,5732,48
15013,10903,8020,50
15013,872,5076,11
15013,14528,10801,60
15013,1394,14077,21
15013,1089,5311,372
15013,1413,7998,57
15013,13256,12730,38
15013,1089,3616,42
15061,3621,4219,43
15061,2855,12201,220
15061,3678,8088,119
15061,1964,12605,1
15061,9261,4393,138
15061,6202,4720,84
15061,9368,2330,223
15061,1512,10220,57
15061,12819,9738,96
15061,4666,2503,27
15559,7954,2798,7
15559,485,15486,17
15559,9017,8620,16
15559,12290,11661,97
15559,9265,7900,60
15559,14325,2209,89
15559,314,1423,92
15559,9325,4978,53
15559,7974,7493,58
15559,12307,9508,12
