prime,A,x0,trials
12479,11314,10968,3
12479,4805,9425,31
12479,5408,7325,39
12479,10697,3904,3
12479,5213,10044,398
12479,8725,572,3
12479,2736,9127,12
12479,2328,5996,4
12479,12220,811,5
12479,5498,612,15
13103,5629,2389,134
13103,4545,12422,26
13103,7462,1359,22
13103,172,9413,18
13103,7369,2234,12
13103,10309,6941,16
13103,10963,10611,91
13103,11520,7182,57
13103,11678,8141,70
13103,10057,656,13
13109,4448,10049,113
13109,8686,12758,22
13109,3397,3907,14
13109,16,7560,191
13109,252,4872,68
13109,2317,1124,24
13109,4305,10678,54
13109,3385,1264,27
13109,3486,6939,70
13109,7045,325,105
