prime,A,x0,trials
29401,27159,14805,44
29401,10608,25784,39
29401,9945,27236,10
29401,27159,4456,8
29401,22556,16870,46
29401,14596,1061,2
29401,22901,22338,58
29401,19763,7522,68
29401,14656,19243,21
29401,14561,19853,37
29789,27989,29029,8
29789,26243,7649,8
29789,3364,24671,12
29789,18261,22083,35
29789,12397,13566,30
29789,20405,8140,86
29789,12684,24290,22
29789,4589,10770,12
29789,3952,25501,6
29789,607,29512,30
29819,18270,21010,18
29819,7920,21385,8
29819,5010,20901,12
29819,7046,12299,54
29819,7457,5568,70
29819,4099,25716,36
29819,21462,2826,3
29819,10001,6445,3
29819,5729,26106,11
29819,13626,14189,12
