prime,A,x0,trials
43613,24286,28262,33
43613,19327,38916,80
43613,42127,9526,123
43613,7532,28223,241
43613,40576,3268,51
43613,10410,11350,12
43613,13249,32346,20
43613,5009,13581,89
43613,3551,31227,5
43613,12512,15052,101
43649,38098,37461,108
43649,39317,22940,147
43649,3523,10592,13
43649,29385,32704,71
43649,42519,22732,4
43649,19871,21187,22
43649,2605,4067,73
43649,442,19655,59
43649,36608,39090,4
43649,32914,754,146
45817,39782,13582,15
45817,24458,43288,1
45817,10406,5962,147
45817,11268,15601,11
45817,8100,43364,17
45817,17664,15008,12
45817,34290,12024,9
45817,32774,38512,148
45817,13212,17223,63
45817,10409,27872,45
