prime,A,x0,trials
20399,5394,9805,3
20399,6932,8834,29
20399,16654,9275,19
20399,7139,14234,64
20399,5394,19806,42
20399,3591,7898,14
20399,15894,18000,11
20399,7642,7339,73
20399,3882,10404,18
20399,798,19892,7
20521,15659,2410,18
20521,7382,19198,150
20521,14264,13520,107
20521,19515,9776,4
20521,3575,11060,84
20521,3274,6164,33
20521,19428,16245,17
20521,2060,14680,12
20521,16916,11135,96
20521,5970,1624,103
21211,19642,11386,44
21211,4891,1002,8
21211,12069,5419,28
21211,14735,11652,96
21211,7792,20698,25
21211,6116,15526,11
21211,5527,18274,9
21211,5388,15711,9
21211,19535,17756,5
21211,3332,14993,21
