prime,A,x0,trials
25163,9061,7268,40
25163,24455,6147,8
25163,3228,20723,28
25163,1242,7357,57
25163,12843,8612,51
25163,23929,3198,88
25163,3895,21477,50
25163,24339,11890,47
25163,15607,11852,49
25163,5795,11562,13
25243,1177,12365,9
25243,23499,13849,8
25243,8700,18536,50
25243,9841,17496,31
25243,23591,9168,3
25243,21054,6847,41
25243,22599,1627,6
25243,1586,24891,8
25243,4217,21017,6
25243,17908,12422,12
25453,15987,23886,17
25453,2984,22030,4
25453,2243,7104,23
25453,912,5684,13
25453,3361,4264,14
25453,22381,15341,2
25453,15285,22405,2
25453,2824,24333,44
25453,25230,13428,2
25453,23615,6873,2
