prime,A,x0,trials
11083,7453,9308,12
11083,10973,4042,5
11083,1105,6784,21
11083,7964,9862,68
11083,2947,3998,17
11083,1929,10156,13
11083,3708,6253,2
11083,10433,640,12
11083,2600,1130,7
11083,5723,9201,23
11117,7767,10269,14
11117,4840,1128,56
11117,2937,1460,25
11117,5239,8040,2
11117,2895,9391,3
11117,4484,6895,14
11117,3680,10445,37
11117,5582,5687,34
11117,9467,8559,9
11117,1229,4335,5
12049,11147,3609,56
12049,4613,1177,12
12049,2921,4269,41
12049,2921,10865,205
12049,1289,5259,108
12049,5520,1363,38
12049,8751,3704,4
12049,8726,6234,23
12049,8256,1744,12
12049,446,6544,183
