prime,A,x0,trials
10687,7463,7292,2
10687,4216,3373,21
10687,2824,10428,8
10687,10187,7371,14
10687,1224,3465,31
10687,5794,8677,29
10687,10482,2905,5
10687,2834,10280,10
10687,5420,9890,1
10687,9797,2922,19
10859,8816,3346,18
10859,389,6156,8
10859,727,9692,22
10859,3785,10799,2
10859,3865,562,11
10859,8138,1946,2
10859,3405,7580,5
10859,6048,8484,5
10859,8560,6474,4
10859,6865,8420,17
10973,6202,9114,23
10973,1573,500,86
10973,3639,5516,45
10973,3000,10781,3
10973,3639,6024,17
10973,322,1223,8
10973,9482,3970,53
10973,10914,5478,14
10973,9945,8828,12
10973,9479,9739,23
