prime,A,x0,trials
38561,33366,32958,38
38561,25653,2820,13
38561,24582,31703,43
38561,14704,31138,5
38561,32658,29645,8
38561,30296,15050,4
38561,5440,14622,46
38561,38319,35681,20
38561,36204,15329,10
38561,26676,14068,5
39791,28598,17543,28
39791,8923,6271,1
39791,12826,26155,19
39791,1552,34576,59
39791,28861,3712,61
39791,37083,2885,25
39791,8303,5111,9
39791,9151,18555,34
39791,35432,12540,12
39791,28351,26436,5
41221,26916,17895,73
41221,8512,35845,5
41221,25328,36626,15
41221,17574,19777,35
41221,25617,32009,26
41221,23395,10837,14
41221,30979,34420,91
41221,26636,30543,24
41221,9359,17175,49
41221,33110,35568,23
