49499,6047,45702
72763,34865,64984
57383,35871,19787
85577,71877,42014
80341,42422,31069
50111,44066,24879
42751,33315,8433
81611,79607,11575
52813,2871,28695
49169,16283,13248
72973,59640,12649
34501,13124,14474
21481,9559,13791
62129,29593,18218
59221,23657,39756
66457,18052,48423
66587,46428,38932
17599,9822,8087
78173,30687,61027
80819,33828,494
36527,32626,3349
53407,10931,2953
54163,1463,19070
39841,39488,1660
59863,44316,42410
70501,39584,19068
35311,7029,10832
38861,10593,4980
13367,2381,6582
26263,20122,3166
52259,20918,34492
79481,46344,39885
46919,30615,6392
10477,5543,634
31687,9041,27857
16087,8007,11376
21863,7177,20548
47533,17827,8062
67057,23940,52318
30937,9823,17984
77801,4083,49340
64279,35618,32784
57791,10768,25589
77141,46642,2340
63499,18035,29631
61967,37126,1262
11903,5704,10246
25717,8782,13709
82279,30000,32447
54377,34426,34698
31307,8267,20675
93323,70801,39024
22109,17390,14378
87181,53815,66327
30931,5736,29295
53281,15093,26277
58189,7746,30108
13163,1156,12849
54293,27445,49773
93811,81064,74909
38299,5930,31189
59951,20220,2078
49411,4885,41265
20663,9757,20017
48817,38865,12821
99733,76169,44604
19577,3851,14852
69911,54929,55586
22871,17508,5084
11311,7528,795
91957,72959,23559
31469,24138,21404
13613,2118,2487
72763,34865,64984
66701,6690,42987
80567,21774,75794
47653,37685,10932
58379,24345,7569
37423,34106,17482
60919,41768,1360
59233,17998,24053
65497,60341,50728
38459,16944,1304
57373,51841,48194
76303,64529,73888
83969,11716,66909
11321,1540,9672
31547,30822,3374
67679,15404,29400
96221,16565,18195
60037,8653,46529
37571,21410,22418
91639,35656,47001
11251,9399,2632
39799,28479,39601
44579,39634,39033
45869,1393,33582
66103,426,47303
20269,9460,13418
59779,865,28779
