50968451,2520978,8936669
4004677,3119860,1759583
9023683,6013171,4904912
361625851,251131855,204318860
7097939,5759173,643707
619071511,501864410,352607359
1165979021,857321613,393560397
6012865447,2805497341,540082277
8167683649,4389423103,3838503534
90818757167,29503951296,2034736247
838552067,269797304,344489423
6845549,1139604,5706461
7830157,7333956,4107181
756711511,193715954,661748571
7151569,3823419,4447507
3056213,2158729,218202
1822391,1279054,1675831
4241167523,179961617,369922589
4653511,1127102,1606690
79163131,30587365,4576900
3160606681,94098753,657637356
9536399,8162210,8999761
9580935491,6897392004,6633872047
96893171,96425072,79079635
9416811449,4105233655,6060144694
65881002571,31477866644,63971284899
333805369,122836818,213880817
80340461,53225152,29328541
7610843,6825928,2781530
86682705149,66090009951,27393067415
80308979473,44472788468,20954031194
8571854449,3111845895,5518959550
4096151,3811837,1338854
2387023,16537,951024
329682569,5755997,194258381
44857499759,8183482416,17946037066
9733447,4041447,9147593
46132661,26863006,23785405
8654467,7219469,3866331
98192309,93521178,41551320
39452977,39328853,3177706
3689113,1401018,825054
1254131,1083636,1238265
3972901,682273,3839300
39295601369,28106309592,37107663837
47108348303,46745588314,12535733272
706086097,411762485,324441085
6108841439,5871256260,1209676568
3198067,1018737,1503570
258274151,103310740,31995452
9641592899,9628647716,7697345140
4801148981,2683806967,18389199
94208893,41558300,75946481
928382621,585005360,50193231
9091491973,3223176988,5447553063
9199661,1938292,612895
11379441209,10009846617,7303954127
207373843,101052052,74000183
815385521,647675025,121715543
89694379,2381100,62619437
6474827,4421486,4039482
2803385071,1214579442,672786601
658876637,303317336,39560400
933807377,15018386,323785227
7709291,5387634,4147095
5193153661,559857440,1687341255
9931369403,9410789304,8322641123
5340151,1665594,806500
57751258339,11737229534,41782906005
19190611541,3242436416,18504559474
3648289,487359,1561789
3672563,1996858,914728
68504377,37539821,63753386
2771151137,2449355806,2307856508
11887300939,3415216835,222874697
69918853,7380128,36354087
8097007,2965791,5779946
96651683,39471004,20475866
298938499,245042161,269064478
78286168201,50377412942,75426669828
1652377,1286157,360959
7055263,2535328,1014211
9191867,3839557,1307315
1096657453,30072897,772764240
7226077,2332007,4042787
3316122419,2757979317,2288426904
555208271,473966107,411924904
8116262233,5682821262,6259799868
4957921,4182359,1413711
2239361,1692202,1509998
324160399,166141769,10283012
15594024731,9799657226,4039882591
55599881,21160230,18840785
205570913,131957483,144701871
26856437,23092632,17377538
164736041,81849389,7309174
23293950179,18057464364,4252867756
40182787,28845072,14393595
19544881,7274478,14896494
47319563,38831334,1640597
1699783,1520797,586350
860889019,231672575,799991283
2756557,79988,1293774
5042903,1128451,49075
4763373187,362776086,3540636270
8476630787,5269749135,4964740795
59744199617,20666895784,47126158513
8270761,5116714,1694892
805847491,669260729,610879216
4467901,3549089,469414
8796629,2520025,3761426
4182127,4075574,1284571
3732905789,1370067114,2084946077
74575762697,5271388791,5269057482
5170579,2506428,3402124
22923767,22550429,10973569
63529789,28109109,11284833
850573237,28826095,320425287
98941021,84265847,74408352
803224441,19190138,529731356
8283194111,4245058186,7095055376
19388843,2802496,18091375
9770208449,2612543815,3196665012
5998053791,2610709852,1529109528
80540363,22628306,10832056
7092809201,272050922,446534574
632738083,600605673,17455873
90074503943,86719479547,10277452594
9145393289,2262489457,4655892247
8013888017,1254123974,4655395929
2658013,2569661,677616
99996899,32955247,12491760
398611441,263834035,348215416
8934791009,957710468,7592361909
3453587,969753,959045
2882731,659289,972767
1058153,501379,143205
66114207619,60581117583,13013433538
7165321,1756183,6778737
5999207,603139,4397375
95391718343,71287184109,57488634550
93523657,76582114,20287548
9158441857,2305854800,6575551148
2877473,2072853,2229345
2838662191,534743320,1794611211
49853737,9725772,15134194
43167953,31897770,35137915
8892347,5128793,165828
36528388187,11401602070,3148522047
59608307767,33180427737,24815234458
472144163,467508027,408536265
339415103,325488297,336122404
4683698821,3064952345,2072754451
4959037,783640,2116498
5266159,2723771,3864805
8629297,3094223,56182
6297077,1297479,5415728
102488327,27333959,60031954
598227349,195060931,149297464
1520639,1245670,413084
83317513,51997307,4804585
83661791,8171698,75100073
86754384869,12544831827,58367474112
280176151,178514332,193160417
35073103843,24752697423,22898217632
6674971,5511669,928291
93245641,34465655,29929788
64276582649,36037781730,55202670158
4821209,3713268,1297593
6251591,2003797,4247828
20513561,12892450,3043100
4539954101,2292515779,3803576399
4097052979,666517497,3909687989
537706171,88903335,466191686
165322583,14987775,104184852
44979617,27797292,12235652
4462752533,836295219,3322813011
97751471,8280988,70531992
9585295067,4702276234,6367350436
341845507,99040375,200691735
573082273,40656698,218754128
54925869893,11753632379,16857534351
127877371,93559519,50911678
9864707,6836381,5424623
19606519,13137501,5042090
9246844151,2209895624,7751301633
8800261,5885132,3845329
97881349,15141874,22571790
75477707,46221511,39663264
283331071,261525442,66389963
611621389,284890496,527633051
9732794369,6878288945,2098622560
731424091,246648858,81311557
2184319,1812099,1921007
9891131,3029179,64649
352031447,148158715,167135799
