prime,A,x0,trials,param_a_count,param_b_avg
2421817,2221337,497857,283,3.0,2217.87
2421817,212256,324373,23,3.0,2217.87
2421817,1386985,491525,1746,3.0,2217.87
2421817,1494710,1950143,385,3.0,2217.87
2421817,174405,1923781,194,3.0,2217.87
2421817,52131,64849,983,3.0,2217.87
2421817,1768266,880936,65,3.0,2217.87
2421817,1138559,74837,1876,3.0,2217.87
2421817,1855897,3418,255,3.0,2217.87
2421817,183518,1267844,311,3.0,2217.87
2464019,1396560,263516,962,3.0,2609.85
2464019,1105533,610937,175,3.0,2609.85
2464019,303428,2426918,351,3.0,2609.85
2464019,695064,350458,151,3.0,2609.85
2464019,2026111,1578524,364,3.0,2609.85
2464019,1306976,914710,501,3.0,2609.85
2464019,461936,1484832,296,3.0,2609.85
2464019,2377359,1575976,214,3.0,2609.85
2464019,473851,1454100,214,3.0,2609.85
2464019,2243364,2049601,441,3.0,2609.85
2501281,310848,26319,224,3.0,2516.89
2501281,1687483,2400877,48,3.0,2516.89
2501281,1343663,892356,9,3.0,2516.89
2501281,1797673,972221,896,3.0,2516.89
2501281,473816,225861,389,3.0,2516.89
2501281,365366,2243172,32,3.0,2516.89
2501281,762480,889481,177,3.0,2516.89
2501281,2406905,1967248,164,3.0,2516.89
2501281,1628178,195341,1011,3.0,2516.89
2501281,1699824,994606,26,3.0,2516.89
