prime,A,x0,trials,param_a_count,param_b_avg
2147309,2114132,180216,173,2.0,2745.96
2147309,1175089,411540,290,2.0,2745.96
2147309,1050429,1243795,185,2.0,2745.96
2147309,113232,1997235,88,2.0,2745.96
2147309,1677198,1633485,32,2.0,2745.96
2147309,1246798,2078474,57,2.0,2745.96
2147309,1082266,893591,416,2.0,2745.96
2147309,1692783,1089875,794,2.0,2745.96
2147309,661080,1830543,1365,2.0,2745.96
2147309,154008,1901004,2279,2.0,2745.96
2149781,124872,1469954,9,3.0,2216.0
2149781,928730,1518868,790,3.0,2216.0
2149781,1115545,942685,384,3.0,2216.0
2149781,468093,346477,1051,3.0,2216.0
2149781,344202,1002074,822,3.0,2216.0
2149781,640298,1702503,36,3.0,2216.0
2149781,1172598,1368519,144,3.0,2216.0
2149781,1677532,95532,9,3.0,2216.0
2149781,1389567,1890845,554,3.0,2216.0
2149781,1024620,1656284,122,3.0,2216.0
2208097,1855153,338751,155,3.0,2380.91
2208097,1573671,1272972,338,3.0,2380.91
2208097,858611,1448564,466,3.0,2380.91
2208097,1603728,183726,464,3.0,2380.91
2208097,851815,1297099,237,3.0,2380.91
2208097,1394572,1925739,252,3.0,2380.91
2208097,49897,1566443,195,3.0,2380.91
2208097,741113,2030904,59,3.0,2380.91
2208097,1280212,921338,39,3.0,2380.91
2208097,867872,472006,109,3.0,2380.91
