prime,A,x0,trials,param_a_count,param_b_avg
6602707,5234858,1973466,877,3.0,3781.62
6602707,1020543,4194247,130,3.0,3781.62
6602707,4785139,2577390,1187,3.0,3781.62
6602707,5994652,581283,1035,3.0,3781.62
6602707,3883905,4708514,1108,3.0,3781.62
6602707,1430580,5576832,57,3.0,3781.62
6602707,3279437,426965,170,3.0,3781.62
6602707,2520615,3033429,140,3.0,3781.62
6602707,4055165,2161572,456,3.0,3781.62
6602707,2442642,5258682,98,3.0,3781.62
6660109,3023729,2552349,182,3.0,3814.13
6660109,3047593,5971219,671,3.0,3814.13
6660109,589771,4271562,714,3.0,3814.13
6660109,875794,1929414,219,3.0,3814.13
6660109,5624834,3448912,307,3.0,3814.13
6660109,2509999,6317102,1000,3.0,3814.13
6660109,4847089,3730935,75,3.0,3814.13
6660109,2564117,1821322,151,3.0,3814.13
6660109,2356470,5735602,191,3.0,3814.13
6660109,5913123,2417614,206,3.0,3814.13
6673523,2226288,3231156,1108,2.0,4638.38
6673523,5717215,3642794,349,2.0,4638.38
6673523,792271,1058846,804,2.0,4638.38
6673523,1989461,738855,382,2.0,4638.38
6673523,1513195,2699889,101,2.0,4638.38
6673523,4210118,3645025,1767,2.0,4638.38
6673523,1921457,6397049,265,2.0,4638.38
6673523,4285812,3343472,476,2.0,4638.38
6673523,6562727,1395571,112,2.0,4638.38
6673523,6523985,4840875,288,2.0,4638.38
