prime,A,x0,trials,param_a_count,param_b_avg
6758977,3179073,4838907,291,3.0,3758.08
6758977,3418098,2487635,2917,3.0,3758.08
6758977,5699102,1899483,1476,3.0,3758.08
6758977,2270955,1365318,681,3.0,3758.08
6758977,4014016,224120,281,3.0,3758.08
6758977,3019903,5855339,281,3.0,3758.08
6758977,3794810,2269907,530,3.0,3758.08
6758977,5822712,4453319,1010,3.0,3758.08
6758977,4997622,5295692,384,3.0,3758.08
6758977,3202733,4824272,65,3.0,3758.08
6955307,5570648,6096220,102,3.0,3947.7
6955307,6146862,4199721,237,3.0,3947.7
6955307,928648,3589768,303,3.0,3947.7
6955307,5726869,6031420,39,3.0,3947.7
6955307,452548,4046518,123,3.0,3947.7
6955307,1578971,3984952,1203,3.0,3947.7
6955307,3362930,1875399,675,3.0,3947.7
6955307,582767,4344719,113,3.0,3947.7
6955307,322826,3593892,1716,3.0,3947.7
6955307,364498,777823,87,3.0,3947.7
7180583,5485921,1755748,692,3.0,4067.2
7180583,3925535,6443054,322,3.0,4067.2
7180583,4066522,6560696,318,3.0,4067.2
7180583,1235780,5161420,1140,3.0,4067.2
7180583,1378847,3346779,426,3.0,4067.2
7180583,4159231,5301341,1401,3.0,4067.2
7180583,2062373,6428143,65,3.0,4067.2
7180583,5402183,1683321,2035,3.0,4067.2
7180583,6612505,4895544,29,3.0,4067.2
7180583,4177143,5665774,511,3.0,4067.2
