prime,A,x0,trials,param_a_count,param_b_avg
3477977,1066980,2249168,465,4.0,2679.9
3477977,2189013,1035892,87,4.0,2679.9
3477977,1062639,3413716,649,4.0,2679.9
3477977,659504,2821103,804,4.0,2679.9
3477977,1483299,635731,279,4.0,2679.9
3477977,2338451,1241720,2329,4.0,2679.9
3477977,2621069,3456632,897,4.0,2679.9
3477977,3410577,1142740,3,4.0,2679.9
3477977,3097085,2764768,600,4.0,2679.9
3477977,2145080,180919,266,4.0,2679.9
3692929,3229600,1393525,439,4.0,2816.92
3692929,1136806,819358,180,4.0,2816.92
3692929,1467973,2610649,2,4.0,2816.92
3692929,3548510,2458833,591,4.0,2816.92
3692929,3339687,2685662,228,4.0,2816.92
3692929,1864579,313328,30,4.0,2816.92
3692929,1507790,1223590,691,4.0,2816.92
3692929,2433305,2239892,224,4.0,2816.92
3692929,2239412,1819483,790,4.0,2816.92
3692929,1949185,2409836,26,4.0,2816.92
3715889,3312213,794008,631,4.0,3007.36
3715889,1114255,1317075,338,4.0,3007.36
3715889,3334715,225895,100,4.0,3007.36
3715889,481606,2438009,82,4.0,3007.36
3715889,1083035,3095175,70,4.0,3007.36
3715889,296436,294934,9,4.0,3007.36
3715889,706665,918732,347,4.0,3007.36
3715889,232908,1204703,96,4.0,3007.36
3715889,524064,1029005,133,4.0,3007.36
3715889,35604,3285618,1109,4.0,3007.36
