prime,A,x0,trials,param_a_count,param_b_avg
4248553,1974299,242661,799,2.0,3361.5
4248553,1745556,318,1747,2.0,3361.5
4248553,2688345,570595,1798,2.0,3361.5
4248553,475091,1798157,865,2.0,3361.5
4248553,2525520,922225,1106,2.0,3361.5
4248553,1793141,2191526,294,2.0,3361.5
4248553,1090008,3644844,282,2.0,3361.5
4248553,2224593,191254,441,2.0,3361.5
4248553,3773476,3707150,1377,2.0,3361.5
4248553,25976,2164519,344,2.0,3361.5
4432217,3897011,3013483,1153,2.0,3055.55
4432217,3540837,2438649,684,2.0,3055.55
4432217,941043,3493417,96,2.0,3055.55
4432217,2491006,2701001,7,2.0,3055.55
4432217,1188450,4125446,152,2.0,3055.55
4432217,3418180,2876622,818,2.0,3055.55
4432217,2961874,28878,323,2.0,3055.55
4432217,594470,1776081,225,2.0,3055.55
4432217,772802,2782565,198,2.0,3055.55
4432217,1778707,714250,36,2.0,3055.55
4583713,3593812,2969081,63,2.0,3117.02
4583713,4261426,3065167,56,2.0,3117.02
4583713,2951393,2460944,2076,2.0,3117.02
4583713,1323662,13449,1678,2.0,3117.02
4583713,3683746,1540426,449,2.0,3117.02
4583713,4368364,1098558,76,2.0,3117.02
4583713,1062125,1909533,2155,2.0,3117.02
4583713,3698696,297942,113,2.0,3117.02
4583713,772828,1110886,1635,2.0,3117.02
4583713,4458260,3718708,27,2.0,3117.02
