prime,A,x0,trials,param_a_count,param_b_avg
2042357,948553,1900024,95,3.0,2169.64
2042357,184436,601423,80,3.0,2169.64
2042357,957539,1226851,58,3.0,2169.64
2042357,1989744,186237,788,3.0,2169.64
2042357,1221640,1790207,153,3.0,2169.64
2042357,1476567,1542675,40,3.0,2169.64
2042357,1386894,684337,106,3.0,2169.64
2042357,660458,976256,35,3.0,2169.64
2042357,1951634,1433361,348,3.0,2169.64
2042357,1497092,1001927,333,3.0,2169.64
2109269,1844246,16049,166,3.0,2330.36
2109269,931941,945765,180,3.0,2330.36
2109269,940670,1998447,201,3.0,2330.36
2109269,5432,654862,215,3.0,2330.36
2109269,1175303,858597,124,3.0,2330.36
2109269,863868,331969,78,3.0,2330.36
2109269,1565609,644999,794,3.0,2330.36
2109269,1345766,1522180,444,3.0,2330.36
2109269,1760340,145429,106,3.0,2330.36
2109269,243672,1412292,185,3.0,2330.36
2131361,2003648,693904,115,3.0,2204.14
2131361,1825898,1872498,113,3.0,2204.14
2131361,1870633,382335,320,3.0,2204.14
2131361,1920346,329606,81,3.0,2204.14
2131361,985616,1190755,60,3.0,2204.14
2131361,454774,1291361,2464,3.0,2204.14
2131361,1095888,1080989,1139,3.0,2204.14
2131361,391661,1119657,38,3.0,2204.14
2131361,644450,2008534,74,3.0,2204.14
2131361,1138590,1241948,473,3.0,2204.14
