prime,A,x0,trials,param_a_count,param_b_avg
2621147,2537685,1462451,743,3.0,2727.79
2621147,655434,2115733,116,3.0,2727.79
2621147,2127724,2582177,49,3.0,2727.79
2621147,1442578,2456041,10,3.0,2727.79
2621147,1861406,2526050,156,3.0,2727.79
2621147,2506468,2497891,256,3.0,2727.79
2621147,955540,1726586,28,3.0,2727.79
2621147,1454909,191373,44,3.0,2727.79
2621147,1616571,556357,50,3.0,2727.79
2621147,800248,77859,449,3.0,2727.79
2641993,99156,1673117,237,3.0,2765.21
2641993,2532580,2532124,288,3.0,2765.21
2641993,655297,778154,466,3.0,2765.21
2641993,1249974,2355069,267,3.0,2765.21
2641993,2050351,977730,415,3.0,2765.21
2641993,323607,1700743,240,3.0,2765.21
2641993,1322486,1154171,877,3.0,2765.21
2641993,776388,187912,463,3.0,2765.21
2641993,2555200,267246,158,3.0,2765.21
2641993,123458,2401305,178,3.0,2765.21
2755163,2415912,1158106,146,3.0,2750.15
2755163,1122026,2541592,69,3.0,2750.15
2755163,961286,541704,110,3.0,2750.15
2755163,660995,2514235,412,3.0,2750.15
2755163,1541145,2334610,442,3.0,2750.15
2755163,974209,1650939,332,3.0,2750.15
2755163,1516951,26446,306,3.0,2750.15
2755163,787410,2259712,2,3.0,2750.15
2755163,1526049,1474638,61,3.0,2750.15
2755163,1446238,1514754,394,3.0,2750.15
