prime,A,x0,trials
99191533471,59916807305,91477749336,15628
99191533471,31395962144,79195366486,2182
99191533471,84731808521,70912422998,151056
99191533471,6584652579,51329497913,166212
99191533471,2692065126,57183986874,8181
99191533471,22133243906,11777860733,102940
99191533471,64907828693,57901844246,54890
99191533471,48438576848,44969666724,383
99191533471,80669657271,95184929020,66846
99191533471,69110809923,85481549676,111764
99272986291,30453557593,49120471739,45737
99272986291,65222966140,9986546426,87024
99272986291,63502240594,65549939539,357
99272986291,87960920678,16935157844,38600
99272986291,31529805500,92240903116,12551
99272986291,16199268913,86763812120,69700
99272986291,18752603705,90692956507,35826
99272986291,28305734971,20476406905,4209
99272986291,62946073520,22373032330,215967
99272986291,12232236407,43700580493,22010
99488404643,59644061778,60221760883,5328
99488404643,41364101263,11613673015,82883
99488404643,32908813332,29633460608,50376
99488404643,83833042492,17008730520,63547
99488404643,87611894119,27401578089,3488
99488404643,94088772038,80011650491,24855
99488404643,28014773917,55100094569,19334
99488404643,74658858479,9550976221,127470
99488404643,45900987058,93127340103,85390
99488404643,96059946088,55488777393,11889
